AIRFOIL_CODE,ATTACK_ANGLE,KJ_LIFT,STD_LIFT,MEAN_CAMBER_Y_VALS,THICKNESSES
7830,0,1.703894,1.699698, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,2,1.966775,1.961108, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,4,2.22726,2.217099, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,6,2.485031,2.466425, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,8,2.739775,2.707872, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,10,2.991181,2.940262, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,12,3.238942,3.162464, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7830,14,3.482757,3.373396, [ 0  0.016406  0.030625  0.042656  0.0525  0.060156  0.065625  0.068906  0.07  0.0525  0 ],[ 0  0.11707  0.14344  0.15004  0.14508  0.13235  0.11408  0.091598  0.065578  0.036193  0.00315 ]
7910,-14,0.27756,0.268145, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,-12,0.502403,0.489749, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,-10,0.726634,0.713431, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,-8,0.949979,0.9381, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,-6,1.172167,1.162662, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,-4,1.392927,1.386024, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,-2,1.611989,1.607097, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,0,1.829088,1.824804, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,2,2.043958,2.038084, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,4,2.256338,2.245899, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,6,2.465969,2.447235, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,8,2.672596,2.641112, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,10,2.875967,2.826585, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,12,3.075833,3.002752, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7910,14,3.271952,3.168753, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.039023  0.047813  0.050014  0.048358  0.044117  0.038028  0.030533  0.021859  0.012064  0.00105 ]
7912,-14,0.280619,0.27093, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,-12,0.511203,0.49822, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,-10,0.741165,0.727645, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,-8,0.970224,0.958087, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,-6,1.1981,1.188424, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,-4,1.424517,1.417533, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,-2,1.649199,1.644299, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,0,1.871871,1.867617, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,2,2.092262,2.086398, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,4,2.310105,2.299577, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,6,2.525133,2.506114, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,8,2.737084,2.705005, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,10,2.945701,2.89528, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,12,3.150729,3.076012, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7912,14,3.351918,3.24632, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.046828  0.057375  0.060017  0.05803  0.05294  0.045634  0.036639  0.026231  0.014477  0.00126 ]
7914,-14,0.28248,0.272529, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,-12,0.518236,0.504923, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,-10,0.75336,0.739507, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,-8,0.987567,0.975139, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,-6,1.220571,1.21067, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,-4,1.452087,1.444952, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,-2,1.681834,1.676845, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,0,1.909533,1.905219, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,2,2.134904,2.128961, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,4,2.357675,2.346981, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,6,2.577573,2.558217, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,8,2.794331,2.761639, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,10,3.007684,2.956258, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,12,3.217373,3.141123, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7914,14,3.423143,3.315336, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.054632  0.066938  0.07002  0.067702  0.061764  0.053239  0.042746  0.030603  0.01689  0.00147 ]
7916,-14,0.283366,0.273161, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,-12,0.523934,0.510291, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,-10,0.763864,0.749665, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,-8,1.002862,0.990118, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,-6,1.240639,1.230476, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,-4,1.476905,1.46957, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,-2,1.711371,1.706234, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,0,1.943752,1.939316, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,2,2.173764,2.16768, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,4,2.401129,2.390213, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,6,2.625568,2.605832, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,8,2.846808,2.813485, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,10,3.06458,3.012161, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,12,3.278618,3.200893, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7916,14,3.488661,3.37876, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.062437  0.076501  0.080023  0.077373  0.070587  0.060845  0.048852  0.034975  0.019303  0.00168 ]
7918,-14,0.283398,0.272946, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,-12,0.528538,0.514566, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,-10,0.773033,0.758482, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,-8,1.016587,1.003508, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,-6,1.258903,1.24845, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,-4,1.499684,1.492113, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,-2,1.738639,1.733312, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,0,1.975475,1.970871, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,2,2.209904,2.203632, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,4,2.441641,2.430462, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,6,2.670403,2.650255, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,8,2.895912,2.861942, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,10,3.117892,3.064489, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,12,3.336074,3.256911, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7918,14,3.550191,3.438271, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.070242  0.086063  0.090026  0.087045  0.07941  0.068451  0.054959  0.039347  0.021716  0.00189 ]
7920,-14,0.282644,0.271954, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,-12,0.532188,0.517889, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,-10,0.781085,0.766175, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,-8,1.02903,1.015602, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,-6,1.275721,1.264956, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,-4,1.520858,1.513022, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,-2,1.764141,1.758591, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,0,2.005276,2.000467, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,2,2.243967,2.237471, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,4,2.479925,2.468449, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
7920,6,2.712861,2.692276, [ 0  0.014691  0.027654  0.038889  0.048395  0.056173  0.062222  0.066543  0.069136  0.07  0 ],[ 0  0.078046  0.095626  0.10003  0.096717  0.088234  0.076056  0.061065  0.043719  0.024129  0.0021 ]
